seller_id,seller_name,cover_url,category,region_id,region_name,avg_price,total_sale_gmv_amt,total_sale_count,total_product_cnt,is_s_shop
7495865879408904351,G-PLUS Auto,https://cdn.echotik.shop/6fad977e2853861ac1ff9c53e578b09a/687e12ab/seller-cover/1010/7495865879408904351.png,Automotive & Motorcycle,US,United States,N/A,N/A,N/A,N/A,0
7495814619352303777,Aewsrh,https://cdn.echotik.shop/ebeb309f7d7dcb2499c3d09e99affbb8/687e12ab/seller-cover/789/7495814619352303777.png,Shoes,US,United States,N/A,N/A,N/A,N/A,0
7495918661815339450,Jinteng Store,https://cdn.echotik.shop/7496e38cd21694fcf4f074d4e1b82a7d/687e12ad/seller-cover/344/7495918661815339450.webp,Phones & Electronics,US,United States,N/A,N/A,N/A,N/A,0
8646969727355553520,BlueWow 3C Store,https://cdn.echotik.shop/bef785d78c7e797a225bdcd3e71b122b/687e12ad/seller-cover/493/8646969727355553520.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7495828455372720318,SHAPSHE Curve,https://cdn.echotik.shop/66da4f4a818c3e2c7dafccdc91c62ffe/687e12ad/seller-cover/228/7495828455372720318.webp,Womenswear & Underwear,US,United States,N/A,N/A,N/A,N/A,0
8647125098930603483,Suyolo,https://cdn.echotik.shop/ee431d02ebbf98f920cb4a5868274868/687e12ad/seller-cover/80/8647125098930603483.png,Womenswear & Underwear,PH,Philippines,N/A,N/A,N/A,N/A,0
8647344148007061117,HiCover7-PH,https://cdn.echotik.shop/cb0ceb79882dd3f7b87f8a6f45085471/687e12ad/seller-cover/320/8647344148007061117.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7495458147242248194,APSMILE,https://cdn.echotik.shop/b729381609770d157e2c7d94a81401f0/687e12ad/seller-cover/304/7495458147242248194.png,Textiles & Soft Furnishings,US,United States,N/A,N/A,N/A,N/A,0
8647905707788175030,CenCai Store,https://cdn.echotik.shop/446341dd58a55b66501e5c076340c81e/687e12ad/seller-cover/588/8647905707788175030.png,Phones & Electronics,PH,Philippines,N/A,N/A,N/A,N/A,0
7496025746155276933,Phantom Sports,https://cdn.echotik.shop/de27f196843ebb46a26e5874909dabd0/687e12ad/seller-cover/743/7496025746155276933.png,Sports & Outdoor,US,United States,N/A,N/A,N/A,N/A,0
